Customer_ID,Gender,Age,L_O_S,Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost
K290000,0,19,18.2,CAT 100,WC95,30.5,85.1,35.166666666666664,66.29999983333333,1.0,4.833333333333333,4.227840666666666,5.166666666666667
K290010,0,23,51.0,CAT 100,BS110,38.833333333333336,66.80000000000001,33.166666666666664,63.0,2.0,3.1999999999999997,18.819376166666668,2.6666666666666665
K290020,1,37,11.933333,CAT 100,BS110,60.5,95.79999966666666,23.666666666666668,44.949999833333344,1.1666666666666667,2.799999666666667,25.257957,4.666666666666667
K290030,1,44,33.466667,CAT 100,S50,27.666666666666668,77.0,14.5,47.150000000000006,0.0,0.0,12.3430855,2.1666666666666665
K290040,0,36,22.9,CAT 100,WC95,30.833333333333332,61.199999999999996,4.333333333333333,41.199999999999996,0.0,0.0,11.365176166666666,0.0
K290050,0,19,30.166667,CAT 100,WC95,69.66666666666667,117.60000016666665,11.0,25.399999833333336,0.5,2.5,13.995536,5.5
K290060,1,29,46.166667,CAT 100,BS110,28.666666666666668,58.400000166666665,12.666666666666666,19.8,2.1666666666666665,6.0,16.2593085,0.0
K290070,1,22,40.666667,CAT 100,BS110,38.166666666666664,60.300000000000004,12.833333333333334,25.299999999999997,0.5,4.333333333333333,15.845717000000002,0.0
K290090,1,35,48.566667,CAT 100,S50,37.166666666666664,63.0,7.0,38.449999999999996,0.16666666666666666,1.2,9.8086775,0.0
K290100,0,25,11.3,CAT 100,BS110,25.0,70.0,0.16666666666666666,7.6499999999999995,1.0,7.100000166666667,7.8089053333333345,0.0
K290120,0,25,56.333333,CAT 100,CAS30,37.5,104.69999983333334,3.3333333333333335,26.400000000000002,3.1666666666666665,5.300000166666667,14.8084765,4.166666666666667
K290150,0,31,17.8,CAT 100,WC95,36.666666666666664,71.2,7.0,46.35,3.0,5.666666666666667,23.23886566666667,2.1666666666666665
K290160,1,35,50.033333,CAT 100,S50,23.833333333333332,66.59999983333334,2.3333333333333335,59.19999983333333,0.3333333333333333,0.7000000000000001,13.3323595,2.1666666666666665
K290170,0,13,35.566667,CAT 100,BS110,31.833333333333332,50.699999999999996,22.5,40.3,2.6666666666666665,4.8999999999999995,13.550430833333335,0.0
K290180,0,13,22.833333,CAT 100,BS110,29.5,82.70000016666667,0.3333333333333333,39.699999999999996,2.1666666666666665,5.083333166666667,7.630215833333334,2.6666666666666665
K290190,0,27,36.6,CAT 100,BS110,47.166666666666664,91.89999999999999,9.0,13.799999833333333,2.5,4.799999833333333,5.7679401666666665,1.1666666666666667
K290200,1,36,58.066667,CAT 100,S50,30.5,48.5,17.0,32.15,0.16666666666666666,3.0,20.907900166666664,0.0
K290210,1,17,52.133333,CAT 100,S50,21.0,58.69999983333333,9.5,26.90000016666667,1.0,4.199999833333334,21.877085500000003,0.0
K290220,1,45,53.9,CAT 100,S50,45.0,68.89999999999999,14.166666666666666,22.249999833333334,1.5,6.1000000000000005,15.766627166666666,0.0
K290230,1,21,31.0,CAT 100,S50,19.333333333333332,54.5,7.833333333333333,31.150000000000002,4.166666666666667,6.8,27.730203000000003,0.0
K290240,0,20,54.066667,CAT 100,BS110,41.0,69.29999966666668,3.3333333333333335,12.650000166666667,3.0,5.3999999999999995,13.251091166666667,0.0
K290250,0,28,50.633333,CAT 100,WC95,56.5,89.29999983333335,5.833333333333333,14.799999833333336,0.16666666666666666,2.1666666666666665,12.218724666666667,0.0
K290260,1,21,24.0,CAT 100,S50,51.666666666666664,81.5,5.666666666666667,9.349999833333333,0.16666666666666666,0.7999999999999999,23.191726833333334,0.0
K290270,0,15,51.766667,CAT 100,WC95,22.0,61.599999999999994,12.333333333333334,26.400000000000006,1.3333333333333333,2.4,4.4966005000000004,0.0
K290280,0,22,36.1,CAT 100,BS110,32.166666666666664,90.40000016666666,13.166666666666666,38.449999999999996,1.5,4.5999998333333325,4.522519833333333,3.6666666666666665
K290290,0,20,25.533333,CAT 100,BS110,54.833333333333336,92.5,13.833333333333334,23.949999833333333,0.8333333333333334,3.113486833333333,20.128852166666665,2.0
K290300,0,16,49.6,CAT 100,BS110,31.166666666666668,87.5,13.0,47.10000016666667,1.1666666666666667,4.799999833333334,19.313643166666665,3.8333333333333335
K290310,1,13,34.7,CAT 100,S50,34.0,95.69999983333332,19.166666666666668,33.19999983333334,0.0,0.0,14.104196,3.5
K290320,0,32,49.8,CAT 100,WC95,51.5,86.7,9.5,17.55,2.5,6.2,27.458483333333334,1.1666666666666667
K290340,0,27,35.733333,CAT 100,BS110,35.333333333333336,99.5,11.333333333333334,19.099999999999998,0.5,1.6666666666666667,20.61496133333333,2.3333333333333335
K290390,1,19,15.966667,CAT 100,BS110,25.833333333333332,73.1,6.833333333333333,10.799999833333333,0.16666666666666666,6.1000000000000005,16.767505166666666,0.0
K290400,1,13,42.166667,CAT 100,S50,26.666666666666668,75.09999983333333,3.1666666666666665,54.5,3.0,6.083333499999999,22.32286433333333,3.3333333333333335
K290410,1,25,15.933333,CAT 100,S50,52.833333333333336,103.0,4.5,55.099999833333335,0.16666666666666666,2.8000000000000003,9.443931666666668,6.666666666666667
K290420,0,12,57.2,CAT 100,WC95,33.0,93.5,5.833333333333333,19.750000166666666,0.0,0.0,8.071339666666667,1.0
K290430,0,51,12.133333,CAT 100,WC95,45.5,88.89999999999999,1.8333333333333333,26.5,0.6666666666666666,2.490899666666667,27.32932416666667,1.8333333333333333
K290440,0,48,56.2,CAT 100,BS110,58.666666666666664,92.80000016666666,1.5,14.6,0.16666666666666666,0.5,27.864458000000003,0.5
K290450,0,40,54.8,CAT 100,BS110,28.666666666666668,81.09999999999998,26.333333333333332,66.0,1.0,4.3999999999999995,28.823346666666666,4.833333333333333
K290460,0,22,52.733333,CAT 100,BS110,36.833333333333336,104.2,2.1666666666666665,6.099999999999999,1.3333333333333333,7.166666666666665,25.042181999999997,1.8333333333333333
K290480,1,56,26.433333,CAT 100,BS110,26.5,75.19999999999999,4.166666666666667,21.34999983333333,0.0,0.0,17.621957499999997,0.0
K290490,1,31,54.6,CAT 100,S50,53.0,83.90000016666669,3.6666666666666665,9.15,0.5,6.3,28.216950333333333,0.0
K290500,0,20,32.8,CAT 100,BS110,25.833333333333332,73.3,6.666666666666667,41.89999983333333,0.3333333333333333,4.1000000000000005,28.91246266666667,1.6666666666666667
K290510,1,26,24.833333,CAT 100,BS110,53.5,104.29999983333335,2.8333333333333335,41.5,0.16666666666666666,0.6,13.026427333333332,5.166666666666667
K290520,1,29,28.733333,CAT 100,S50,18.666666666666668,53.20000000000001,3.5,34.15,1.1666666666666667,2.6666666666666665,12.739087666666668,0.0
K290530,1,14,23.966667,CAT 100,S50,26.666666666666668,75.7,9.333333333333334,14.949999999999998,2.5,6.300000000000001,29.410967333333332,0.0
K290540,1,20,34.8,CAT 100,S50,40.5,68.5,10.333333333333334,51.300000000000004,2.3333333333333335,5.599999999999999,11.171763499999999,2.5
K290550,1,58,38.566667,CAT 100,BS110,29.833333333333332,84.8,3.8333333333333335,22.299999999999997,0.6666666666666666,2.6007583333333333,24.712541,1.0
K290560,1,17,24.133333,CAT 100,S50,20.666666666666668,58.60000016666666,7.666666666666667,29.549999833333334,4.166666666666667,6.749999666666667,10.723505000000001,0.0
K290570,1,56,36.466667,CAT 100,S50,21.333333333333332,60.70000000000001,7.833333333333333,40.349999833333335,3.5,5.3999999999999995,0.7129253333333333,0.0
K290600,1,14,43.5,CAT 100,BS110,65.83333333333333,111.09999983333334,8.833333333333334,18.550000166666667,1.6666666666666667,4.3,21.877137333333334,3.8333333333333335
K290620,0,37,22.1,CAT 100,BS110,41.166666666666664,117.30000016666666,19.333333333333332,29.300000166666667,0.16666666666666666,4.75,11.811519666666667,6.0
K290630,0,21,37.633333,CAT 100,WC95,31.833333333333332,62.30000016666667,12.166666666666666,35.0,0.5,0.9166666666666666,9.823255166666668,0.0
K290640,0,16,31.766667,CAT 100,BS110,55.5,108.70000033333334,2.8333333333333335,15.150000166666667,3.3333333333333335,6.583333333333335,21.6206775,3.5
K290650,0,24,25.0,CAT 100,WC95,35.166666666666664,59.40000016666667,11.166666666666666,17.300000166666667,3.6666666666666665,7.800000166666666,6.952733833333333,0.0
K290660,0,15,56.3,CAT 100,WC95,56.333333333333336,110.39999999999999,10.333333333333334,28.25,0.16666666666666666,1.7,10.297201833333332,4.833333333333333
K290670,0,29,32.833333,CAT 100,WC95,28.833333333333332,81.9,4.666666666666667,25.0,0.6666666666666666,1.3709016666666667,15.137712666666665,0.6666666666666666
K290680,1,20,26.033333,CAT 100,S50,21.833333333333332,62.10000016666666,10.0,46.250000166666666,0.16666666666666666,6.3,24.766142333333335,1.0
K290690,1,31,23.033333,CAT 100,S50,45.333333333333336,88.79999983333333,9.0,50.14999983333333,0.8333333333333334,1.4360065000000002,18.11549533333333,4.0
K290710,1,65,40.966667,CAT 100,S50,41.666666666666664,118.79999983333333,2.3333333333333335,26.84999983333333,0.0,0.0,14.174092166666663,5.666666666666667
K290720,1,44,39.2,CAT 100,BS110,26.333333333333332,51.6,6.333333333333333,34.1,0.0,0.0,13.672496166666667,0.0
K290730,1,30,56.433333,CAT 100,S50,30.0,47.50000000000001,5.833333333333333,43.10000016666666,0.3333333333333333,0.7999999999999999,21.799263999999997,0.0
K290740,1,20,37.066667,CAT 100,S50,43.166666666666664,122.89999999999999,1.8333333333333333,4.250000166666667,0.6666666666666666,7.2,11.264158,4.333333333333333
K290750,0,37,15.4,CAT 100,WC95,37.5,107.40000000000002,5.333333333333333,21.65000016666667,1.5,3.6,12.267856166666668,3.8333333333333335
K290760,0,18,23.6,CAT 100,BS110,42.0,82.50000000000001,9.0,15.85,0.0,0.0,11.615857499999999,0.0
K290770,0,25,47.666667,CAT 100,WC95,41.0,69.39999999999999,38.833333333333336,58.800000000000004,0.0,0.0,15.606596000000001,2.5
K290780,0,30,11.166667,CAT 100,WC95,24.833333333333332,71.10000000000001,1.3333333333333333,59.349999999999994,0.3333333333333333,2.9166666666666665,9.843947333333332,2.8333333333333335
K290790,0,41,24.2,CAT 100,WC95,73.33333333333333,110.30000016666668,8.833333333333334,14.050000000000002,0.5,2.6999999999999997,19.411814833333334,3.0
K290810,0,26,11.866667,CAT 100,WC95,20.5,58.69999983333333,9.666666666666666,22.45,1.0,4.666666666666667,26.838143,0.0
K290820,1,36,18.166667,CAT 100,S50,29.5,84.39999999999999,14.0,29.5,3.8333333333333335,8.166666666666666,3.4102040000000002,2.1666666666666665
K290840,1,43,12.866667,CAT 100,S50,38.0,109.0,6.0,11.300000000000002,1.8333333333333333,3.3000000000000003,19.820774666666665,2.8333333333333335
K290850,0,12,12.866667,CAT 100,BS110,37.666666666666664,107.79999983333335,4.833333333333333,11.100000166666666,0.3333333333333333,4.916666666666667,25.575376000000002,2.6666666666666665
K290860,1,57,22.366667,CAT 100,BS110,31.166666666666668,61.09999983333333,12.166666666666666,20.449999833333333,2.3333333333333335,4.000000000000001,24.525781166666665,0.0
K290880,1,28,39.6,CAT 100,S50,42.833333333333336,84.20000016666667,7.666666666666667,16.599999833333335,0.16666666666666666,2.8000000000000003,29.125584333333336,0.0
K290890,1,16,37.233333,CAT 100,CAS30,35.333333333333336,69.39999999999999,13.833333333333334,25.400000000000002,1.5,4.6000000000000005,16.822966833333336,0.0
K290920,1,25,53.0,CAT 100,S50,40.166666666666664,115.20000016666665,10.5,22.750000166666666,1.0,2.8333333333333335,5.1907274999999995,4.833333333333333
K290930,0,26,38.433333,CAT 100,WC95,34.333333333333336,67.39999999999999,13.333333333333334,57.300000000000004,1.0,4.3,29.278190833333337,2.5
K290940,0,23,33.433333,CAT 100,WC95,22.833333333333332,65.70000016666667,13.333333333333334,26.399999833333336,3.0,7.700000166666666,23.785611000000003,0.0
K290970,1,20,24.7,CAT 100,CAS30,31.666666666666668,50.1,25.0,42.29999983333334,2.3333333333333335,5.416666833333333,14.3522455,0.0
K290980,1,30,42.433333,CAT 100,S50,35.166666666666664,69.0,4.833333333333333,35.0,0.0,0.0,24.332370333333333,0.0
K291000,1,23,33.7,CAT 100,BS110,36.5,61.89999983333334,1.1666666666666667,56.300000000000004,0.5,3.5,3.2675931666666664,1.6666666666666667
K291010,0,29,43.966667,CAT 100,BS110,52.833333333333336,83.5,0.3333333333333333,53.4,0.8333333333333334,5.322726,11.0455635,4.166666666666667
K291020,0,30,42.466667,CAT 100,BS110,39.166666666666664,76.8,18.5,53.550000000000004,1.3333333333333333,4.2,25.753059833333328,3.3333333333333335
K291030,1,14,26.966667,CAT 100,S50,34.5,67.7,7.5,47.250000166666666,4.0,6.599999833333334,20.8618485,1.6666666666666667
K291040,1,60,13.233333,CAT 100,BS110,54.833333333333336,107.89999999999999,9.833333333333334,18.15,3.8333333333333335,6.0,9.408961,3.8333333333333335
K291050,0,36,38.5,CAT 100,BS110,73.83333333333333,124.89999983333335,7.333333333333333,19.999999999999996,3.5,6.000000000000001,13.344737666666667,6.166666666666667
K291060,0,16,57.866667,CAT 100,BS110,35.5,54.5,13.166666666666666,50.75,1.0,1.7000000000000002,4.531376166666667,0.16666666666666666
K291070,1,49,49.9,CAT 100,S50,41.5,70.2,20.0,42.849999999999994,1.8333333333333333,5.0,6.547234333333333,1.6666666666666667
K291080,1,30,29.3,CAT 100,S50,57.0,96.5,13.666666666666666,34.300000000000004,1.0,2.6999999999999997,21.8386205,3.6666666666666665
K291090,1,14,55.466667,CAT 100,S50,61.666666666666664,121.60000000000001,1.1666666666666667,11.85,2.8333333333333335,4.8999999999999995,16.522199666666666,5.0
K291100,1,43,12.866667,CAT 100,BS110,27.333333333333332,53.89999983333333,23.166666666666668,44.19999983333333,0.0,0.0,8.5432805,0.0
K291110,1,26,36.433333,CAT 100,BS110,30.666666666666668,60.30000033333332,13.166666666666666,37.0,3.3333333333333335,5.1000000000000005,1.4582335000000002,0.0
K291130,0,36,14.766667,CAT 100,WC95,64.83333333333333,127.40000016666666,3.1666666666666665,25.349999999999998,0.5,1.0,16.737027666666666,6.666666666666667
K291140,0,49,46.566667,CAT 100,BS110,69.0,109.39999983333333,2.5,33.39999983333333,0.0,0.0,3.4627088333333327,5.0
K291160,0,16,22.233333,CAT 100,WC95,59.166666666666664,116.29999983333335,0.0,0.0,0.8333333333333334,3.1327625,22.780438500000002,3.6666666666666665
K291170,0,34,57.066667,CAT 100,WC95,51.833333333333336,79.5,3.3333333333333335,25.849999999999998,0.16666666666666666,8.0,6.0194525,1.0
K291180,1,55,52.866667,CAT 100,S50,40.666666666666664,68.9,6.833333333333333,62.75000016666667,0.3333333333333333,2.1999999999999997,6.722571666666667,2.8333333333333335
K291200,0,36,33.766667,CAT 100,CAS30,73.0,123.8,4.333333333333333,29.8,0.8333333333333334,4.357135,15.961612333333333,6.666666666666667
K291210,0,33,49.466667,CAT 100,BS110,63.833333333333336,101.2,4.333333333333333,26.34999983333334,0.0,0.0,9.774852833333334,3.1666666666666665
K291220,0,29,32.5,CAT 100,WC95,56.166666666666664,86.10000000000001,7.166666666666667,23.75,3.0,5.1000000000000005,13.174328500000001,1.3333333333333333
K291230,0,28,39.933333,CAT 100,WC95,61.166666666666664,120.5,4.5,27.850000166666664,0.3333333333333333,6.166666666666667,16.492104166666667,6.5
K291240,0,45,35.866667,CAT 100,WC95,65.33333333333333,128.70000016666665,4.166666666666667,8.5,0.0,0.0,11.392800833333334,5.166666666666667
K291260,0,30,34.333333,CAT 100,BS110,80.16666666666667,126.80000000000001,6.166666666666667,10.950000166666667,0.0,0.0,5.073122833333334,5.666666666666667
K291270,1,26,19.633333,CAT 100,BS110,26.5,52.39999983333333,0.0,0.0,1.5,3.700000166666667,0.4658663333333333,0.0
K291280,0,26,10.933333,CAT 100,WC95,28.0,47.59999983333333,6.333333333333333,39.5,0.0,0.0,8.623294166666666,0.0
K291290,0,33,54.866667,CAT 100,WC95,47.166666666666664,79.9,5.333333333333333,22.349999999999998,0.6666666666666666,7.5,26.21555066666667,0.8333333333333334
K291300,1,15,52.633333,CAT 100,BS110,48.833333333333336,96.60000016666667,36.833333333333336,60.79999999999999,3.6666666666666665,6.5,29.619376000000003,6.5
K291310,0,66,13.166667,CAT 100,BS110,39.5,66.90000000000002,22.166666666666668,44.599999999999994,0.0,0.0,29.97885383333333,1.0
K291320,1,66,50.233333,CAT 100,S50,62.166666666666664,98.39999999999999,2.8333333333333335,59.1,1.1666666666666667,4.6,2.935282833333334,6.333333333333333
K291330,1,34,43.9,CAT 100,CAS30,36.666666666666664,62.30000016666667,9.833333333333334,21.199999833333333,0.0,0.0,11.744057833333335,0.0
K291340,0,45,34.766667,CAT 100,WC95,41.666666666666664,70.8,37.0,56.699999999999996,1.3333333333333333,2.4000001666666666,14.287241333333336,2.5
K291350,0,27,18.2,CAT 100,WC95,56.666666666666664,89.8,3.8333333333333335,20.2,0.16666666666666666,1.0999999999999999,13.6718405,1.0
K291360,0,24,26.3,CAT 100,WC95,39.833333333333336,79.0,1.6666666666666667,3.800000166666667,1.5,2.5,5.481697166666667,0.0
K291370,0,57,23.866667,CAT 100,WC95,53.666666666666664,91.10000000000001,16.833333333333332,73.9,0.0,0.0,0.5125891666666668,6.5
K291380,0,31,53.833333,CAT 100,WC95,42.5,65.10000016666666,20.833333333333332,37.20000016666666,2.5,8.200000166666667,27.081385833333332,0.6666666666666666
K291390,0,26,20.966667,CAT 100,WC95,42.833333333333336,86.8,12.5,19.5,1.0,1.8,17.421165833333333,0.5
K291420,0,49,49.766667,CAT 100,WC95,59.0,93.89999983333333,19.333333333333332,59.199999833333344,3.6666666666666665,8.0,27.985735333333334,6.166666666666667
K291430,0,20,20.333333,CAT 100,BS110,36.166666666666664,54.5,4.666666666666667,28.2,1.0,5.7,17.386377166666666,0.0
K291440,0,28,53.7,CAT 100,WC95,67.5,107.2,20.5,49.949999999999996,0.8333333333333334,1.2260916666666666,10.441273666666667,6.5
K291450,1,27,20.1,CAT 100,BS110,43.333333333333336,68.7,4.333333333333333,38.75,0.16666666666666666,1.0,24.002419833333335,0.5
K291470,0,34,23.5,CAT 100,BS110,54.333333333333336,92.40000016666666,3.8333333333333335,41.400000166666665,0.5,1.9166666666666667,25.630556833333333,3.8333333333333335
K291480,0,42,34.5,CAT 100,BS110,78.66666666666667,133.79999999999998,3.8333333333333335,11.5,0.16666666666666666,0.7000000000000001,3.4730418333333333,5.833333333333333
K291490,1,20,17.766667,CAT 100,S50,56.5,96.0,1.0,12.15,1.6666666666666667,4.5999998333333325,16.192478666666666,1.1666666666666667
K291500,1,34,20.833333,CAT 100,BS110,65.83333333333333,99.10000000000001,7.666666666666667,35.35000016666667,3.1666666666666665,6.666666666666667,20.70121683333333,4.5
K291510,0,25,21.433333,CAT 100,BS110,47.5,81.6,14.333333333333334,68.94999983333334,2.5,8.200000000000001,3.036099,5.5
K291520,0,25,39.833333,CAT 100,BS110,61.333333333333336,104.2,30.0,46.449999999999996,2.3333333333333335,3.6999999999999993,5.967625666666667,6.0
K291530,0,15,21.866667,CAT 100,WC95,47.166666666666664,93.80000000000001,24.0,57.1,1.6666666666666667,3.6,0.9569323333333334,5.333333333333333
K291540,0,31,35.433333,CAT 100,BS110,50.166666666666664,99.5,15.0,26.3,0.16666666666666666,1.0999999999999999,27.07879166666667,2.8333333333333335
K291550,0,18,50.3,CAT 100,BS110,34.833333333333336,69.3,27.5,47.800000000000004,1.1666666666666667,2.5999998333333334,26.557395,1.5
K291560,1,18,23.2,CAT 100,S50,62.333333333333336,95.69999966666667,3.0,40.75000000000001,0.16666666666666666,1.0999999999999999,15.671683000000002,3.8333333333333335
K291570,0,49,51.133333,CAT 100,WC95,52.5,104.40000016666666,2.0,7.0,2.0,7.4000001666666675,18.424097333333332,2.1666666666666665
K291580,1,32,19.033333,CAT 100,BS110,50.5,86.09999999999998,3.0,18.150000000000002,1.3333333333333333,2.9,12.935415166666667,0.5
K291590,0,45,38.533333,CAT 100,BS110,47.166666666666664,93.90000016666666,9.666666666666666,14.85,2.3333333333333335,6.7,28.3410425,1.5
K291600,0,66,57.1,CAT 100,BS110,50.333333333333336,85.69999983333332,0.3333333333333333,4.2,0.16666666666666666,3.0,7.474548333333334,0.0
K291610,0,24,56.8,CAT 100,WC95,53.333333333333336,80.40000016666666,11.666666666666666,23.75,0.0,0.0,12.023624999999997,0.0
K291620,0,18,17.0,CAT 100,BS110,61.166666666666664,121.7,0.16666666666666666,13.25,1.1666666666666667,3.6,24.898661833333332,4.833333333333333
K291630,1,45,39.433333,CAT 100,S50,38.166666666666664,65.19999983333332,24.5,59.1,2.5,5.199999833333333,13.111207833333333,2.5
K291640,0,32,40.6,CAT 100,WC95,37.333333333333336,74.3,4.666666666666667,68.10000016666667,1.1666666666666667,5.800000000000001,10.343290000000001,4.166666666666667
K291650,1,46,16.4,CAT 100,S50,41.333333333333336,65.5,23.5,41.89999983333333,0.0,0.0,5.862599333333333,0.0
K291660,1,35,10.4,CAT 100,S50,24.333333333333332,48.400000000000006,12.833333333333334,33.1,0.16666666666666666,3.25,14.087467666666667,0.0
K291670,1,26,54.0,CAT 100,S50,39.0,77.6,0.0,0.0,0.3333333333333333,5.0,13.433267166666667,0.0
K291680,1,25,10.166667,CAT 100,BS110,51.0,101.7,1.8333333333333333,4.8,0.0,0.0,17.974522833333335,0.8333333333333334
K291690,1,41,45.0,CAT 100,S50,53.166666666666664,90.69999999999999,33.333333333333336,66.14999999999999,2.3333333333333335,5.916666833333333,13.128678833333334,6.166666666666667
K291700,1,16,47.0,CAT 100,S50,39.5,79.0,29.666666666666668,52.20000000000001,5.166666666666667,8.0,28.486601000000004,3.6666666666666665
K291720,0,27,22.933333,CAT 100,WC95,43.166666666666664,86.5,0.0,0.0,0.3333333333333333,2.8333333333333335,17.613864500000002,0.8333333333333334
K291730,1,25,50.066667,CAT 100,BS110,48.833333333333336,97.5,0.8333333333333334,27.836569666666662,2.0,4.8999999999999995,13.871663833333335,4.666666666666667
K291740,1,18,41.166667,CAT 100,S50,34.833333333333336,69.8,14.666666666666666,47.250000166666666,1.0,1.666666666666667,25.388718666666662,1.6666666666666667
K291750,1,32,30.333333,CAT 100,BS110,45.0,90.2,15.5,32.35,0.0,0.0,20.6077785,3.1666666666666665
K291760,0,23,45.766667,CAT 100,CAS30,32.666666666666664,65.39999999999999,12.833333333333334,46.949999999999996,0.16666666666666666,6.2,18.2074485,1.5
K291780,0,25,45.366667,CAT 100,WC95,33.0,52.49999999999999,1.1666666666666667,40.6,0.0,0.0,27.277897333333332,0.0
K291790,0,19,37.033333,CAT 100,BS110,48.166666666666664,82.2,10.666666666666666,28.950000166666666,3.1666666666666665,5.600000166666667,26.721273333333333,1.5
K291800,0,43,52.633333,CAT 100,WC95,28.166666666666668,56.6,16.333333333333332,32.300000000000004,0.8333333333333334,1.112142,10.891463166666668,0.0
K291810,0,25,40.966667,CAT 100,WC95,73.5,125.49999999999999,1.5,6.049999833333334,0.3333333333333333,4.6000000000000005,18.552102666666666,4.666666666666667
K291820,1,21,41.466667,CAT 100,S50,21.333333333333332,42.70000016666666,10.833333333333334,42.05,0.0,0.0,21.4713105,0.0
K291840,0,30,27.0,CAT 100,WC95,50.0,100.20000016666667,0.5,3.0,2.1666666666666665,3.8999998333333328,22.386691,0.6666666666666666
K291860,1,20,19.7,CAT 100,CAS30,36.5,73.10000000000001,0.5,19.45,0.3333333333333333,2.0,19.938583166666664,0.0
K291870,0,52,19.433333,CAT 100,WC95,47.166666666666664,94.5,10.333333333333334,24.099999999999998,2.6666666666666665,6.416666666666667,25.087957166666666,2.6666666666666665
K291880,1,43,35.366667,CAT 100,CAS30,49.666666666666664,84.89999983333334,2.1666666666666665,4.95,0.3333333333333333,7.8,15.591516500000003,0.0
K291890,0,39,41.966667,CAT 100,BS110,38.166666666666664,76.59999983333334,17.0,30.5,0.0,0.0,15.068170499999999,0.3333333333333333
K291900,0,37,26.966667,CAT 100,BS110,47.833333333333336,95.89999999999999,0.6666666666666666,12.950000000000001,2.8333333333333335,8.0,9.9463895,1.6666666666666667
K291910,1,55,19.0,CAT 100,S50,43.333333333333336,69.10000000000001,20.166666666666668,34.449999999999996,1.3333333333333333,3.4000000000000004,29.053830666666666,0.0
K291920,1,15,49.7,CAT 100,S50,54.166666666666664,108.70000016666667,0.3333333333333333,45.15,0.8333333333333334,1.724864,5.8451125,6.166666666666667
K291930,1,35,24.166667,CAT 100,CAS30,67.33333333333333,103.29999983333335,9.666666666666666,29.45,1.8333333333333333,3.9166668333333337,2.228369333333333,4.0
K291940,0,28,52.633333,CAT 100,WC95,54.0,108.39999999999999,16.666666666666668,35.15,0.3333333333333333,1.5999999999999999,3.470363666666667,5.0
K291950,1,29,36.333333,CAT 100,S50,63.833333333333336,128.20000000000002,2.5,11.950000000000001,4.166666666666667,7.583333333333333,17.739514833333335,6.166666666666667
K291960,0,25,15.3,CAT 100,CAS30,37.333333333333336,75.09999999999998,35.166666666666664,64.45,1.3333333333333333,4.0,27.728698999999995,4.333333333333333
K291970,0,29,38.566667,CAT 100,WC95,43.166666666666664,73.89999999999999,8.0,25.799999833333334,0.3333333333333333,0.7000000000000001,15.870841999999998,0.0
K291990,1,26,13.933333,CAT 100,S50,34.0,68.39999983333333,10.666666666666666,58.300000000000004,0.16666666666666666,0.6,24.193604499999996,2.3333333333333335
K292000,1,52,25.666667,CAT 100,S50,42.0,64.39999983333333,3.6666666666666665,32.80000016666667,0.5,6.3999999999999995,24.860275833333333,0.0
K292010,0,17,53.6,CAT 100,WC95,40.5,69.3,9.166666666666666,29.8,0.5,6.3,8.393239333333334,0.0
K292020,1,37,43.133333,CAT 100,S50,49.333333333333336,74.39999983333333,20.666666666666668,69.8,0.6666666666666666,1.7,20.694652333333334,4.0
K292030,0,12,31.1,CAT 100,BS110,37.5,56.5,10.0,24.0,4.333333333333333,7.0,5.330511666666666,0.0
K292040,0,70,56.666667,CAT 100,WC95,49.5,99.79999983333335,1.1666666666666667,7.700000166666666,0.16666666666666666,0.39999999999999997,20.383804,0.6666666666666666
K292050,0,14,44.866667,CAT 100,WC95,67.0,114.50000000000001,11.5,38.949999999999996,2.6666666666666665,4.600000166666667,18.7427225,6.666666666666667
K292060,1,29,50.6,CAT 100,S50,37.333333333333336,75.19999983333334,14.0,21.750000333333332,1.0,4.900000000000001,2.9879876666666667,0.0
K292070,0,18,32.4,CAT 100,BS110,61.833333333333336,105.80000016666666,4.833333333333333,42.6,1.5,6.166666666666667,18.251810333333335,6.166666666666667
K292080,1,38,35.9,CAT 100,BS110,37.0,75.09999983333333,7.5,18.40000016666667,1.3333333333333333,4.4000001666666675,12.741580166666667,0.0
K292090,1,17,40.3,CAT 100,BS110,45.666666666666664,92.29999983333335,11.333333333333334,31.34999983333333,0.3333333333333333,8.083333333333334,17.237804166666667,3.5
K292120,0,15,36.333333,CAT 100,BS110,29.166666666666668,46.6,15.166666666666666,34.30000016666667,0.3333333333333333,3.6,5.524748166666668,0.0
K292170,1,28,54.566667,CAT 100,S50,37.5,75.69999983333334,20.333333333333332,48.69999983333333,0.8333333333333334,6.696309333333335,10.074574333333333,3.0
K292180,0,29,17.3,CAT 100,BS110,44.5,90.0,14.0,54.5,2.6666666666666665,5.5999998333333325,1.8820333333333332,5.0
K292190,0,44,22.933333,CAT 100,WC95,44.5,76.49999999999999,3.8333333333333335,20.350000166666664,1.6666666666666667,6.8,10.501325166666668,0.0
K292200,1,27,47.8,CAT 100,BS110,35.0,70.89999983333333,8.333333333333334,36.39999983333333,2.6666666666666665,4.833333333333333,11.297575166666666,1.0
K292210,0,17,14.533333,CAT 100,BS110,57.0,90.80000016666666,11.0,18.65000016666667,0.0,0.0,5.162200833333333,1.0
